plantcyc_id	public_row	source_database	source_lab_id	source_compound_name	match_type	match_rank	formula_match	mass_error	mass_error_ppm
L-DIHYDROXY-PHENYLALANINE	73847	MassBank	PR100092	L-Dopa	inchikey	1	TRUE	2.15330001651637e-06	0.00538325004129092
PHENYLHYDRAZINE	73862	MassBank	PR010185	Phenylhydrazine	inchikey	1	TRUE	1.73280000126397e-06	0.00433200000315992
5-AMINO-LEVULINATE	73886	MassBank	PR010216	5-Aminolevulinic acid	inchikey	1	TRUE	3.160399984381e-06	0.0079009999609525
LUTEOLIN-7-O-BETA-D-GLUCOSIDE	73888	MassBank	PR302063	Luteolin 7-glucoside	inchikey	1	TRUE	0.279438514899994	623.606705543674
THZ	73894	MassBank	PR100301	5-(2-Hydroxyethyl)-4-methylthiazole	inchikey	1	TRUE	4.60620000808376e-06	0.0115155000202094
CPD-7079	73904	MassBank	PR302369	Sakuranetin	inchikey	1	TRUE	0.198876440100037	497.191100250092
ADENOSINE	73922	MassBank	PR100022	Adenosine	inchikey	1	TRUE	3.93170000734244e-06	0.00982925001835611
L-2-AMINOPENTANOIC-ACID	73927	MassBank	PR010065	L-Norvaline	inchikey	1	TRUE	1.39750000016647e-06	0.00349375000041618
GUANOSINE	73947	MassBank	PR010162	Guanosine	inchikey	1	TRUE	4.4620003336604e-07	0.0011155000834151
D-ALA-D-ALA	73949	MassBank	PR100310	D-Alanyl-D-alanine	inchikey	1	TRUE	2.26189999352755e-06	0.00565474998381887
CPD-20974	73964	MassBank	PR307997	Epipinoresinol	inchikey	1	TRUE	0.248361561199999	620.903902999999
SCOPOLETIN	73969	MassBank	PR306863	Scopoletin	inchikey	1	TRUE	0.127741254799986	319.353136999965
LUTEOLIN-7-O-BETA-D-GLUCOSIDE	73992	MassBank	PR305612	Luteolin 7-glucoside	inchikey	1	TRUE	0.279438514899994	623.606705543674
PRO	74000	MassBank	PR030015	L-Proline	inchikey	1	TRUE	1.46169999482026e-06	0.00365424998705066
SANGUINARINE	74005	MassBank	PR301656	Sanguinarine	inchikey	1	FALSE	0.765107975100022	1912.76993775006
CPD-4208	74045	MassBank	PR020092	trans-zeatin riboside	inchikey	1	TRUE	1.18940005222612e-06	0.0029735001305653
D-mannopyranose	74091	MassBank	PR010046	D-(+)-Mannose	inchikey	1	TRUE	1.88219999586181e-06	0.00470549998965453
CPD-12727	74095	MassBank	PR303586	Wogonin	inchikey	1	TRUE	0.198526504299991	496.316260749978
LUTEOLIN-7-O-BETA-D-GLUCOSIDE	74129	MassBank	PR302069	Luteolin 7-glucoside	inchikey	1	TRUE	0.279438514899994	623.606705543674
CPD-12727	74147	MassBank	PR303577	Wogonin	inchikey	1	TRUE	0.198526504299991	496.316260749978
SINAPALDEHYDE	74154	MassBank	PR302309	Sinapoyl aldehyde	inchikey	1	TRUE	0.139441126399987	348.602815999968
CPD-4208	74158	MassBank	PR100209	trans-zeatin riboside	inchikey	1	TRUE	1.18940005222612e-06	0.0029735001305653
CPD-8912	74164	MassBank	PR304003	Matairesinol	inchikey	1	TRUE	0.248361561199999	620.903902999999
CPD-20975	74193	MassBank	PR307978	Flaxseeds extract	inchikey	1	TRUE	0.249061432800033	622.653582000083
SCOPOLETIN	74200	MassBank	PR303156	Scopoletin	inchikey	1	TRUE	0.127741254799986	319.353136999965
CPD-7630	74221	MassBank	PR302728	Epicatechin	inchikey	1	TRUE	0.191961818000038	479.904545000096
GLN	74241	MassBank	PR100164	L-Glutamine	inchikey	1	TRUE	2.1976999846629e-06	0.00549424996165726
CPD-4207	74264	MassBank	PR100484	isopentenyl adenosine	inchikey	1	TRUE	4.18849992911419e-06	0.0104712498227855
CPD-7630	74267	MassBank	PR306386	Epicatechin	inchikey	1	TRUE	0.191961818000038	479.904545000096
CONIFERYL-ALDEHYDE	74274	MassBank	PR100003	Coniferaldehyde	inchikey	1	TRUE	4.18729996454204e-06	0.0104682499113551
CPD-12727	74294	MassBank	PR303582	Wogonin	inchikey	1	TRUE	0.198526504299991	496.316260749978
COUMARALDEHYDE	74342	MassBank	PR304045	p-Coumaraldehyde	inchikey	1	TRUE	0.108570498999995	271.426247499988
CPD-4209	74368	MassBank	PR010096	6-(gamma,gamma-Dimethylallylamino)purine	name_formula_mass	3	TRUE	4.55669999155361e-06	0.011391749978884
SINAPALDEHYDE	74371	MassBank	PR302292	Sinapoyl aldehyde	inchikey	1	TRUE	0.139441126399987	348.602815999968
CPD-7630	74377	MassBank	PR302708	Epicatechin	inchikey	1	TRUE	0.191961818000038	479.904545000096
CPD-7630	74381	MassBank	PR306368	Epicatechin	inchikey	1	TRUE	0.191961818000038	479.904545000096
LUTEOLIN-7-O-BETA-D-GLUCOSIDE	75613	MassBank	NGA03277	Luteolin 7-glucoside	inchikey	1	TRUE	0.286438514899999	639.228199024524
CPD-11641	75640	MassBank	NGA04737	7-Hydroxy-4-methyl-2H-1-benzopyran-2-one, 9CI, O-beta-D-Glucopyranoside	inchikey	1	TRUE	0.216932445400005	542.331113500012
ADENOSINE	75664	MassBank	NGA00786	Adenosine	inchikey	1	TRUE	0.149446068299994	373.615170749986
LUTEOLIN-7-O-BETA-D-GLUCOSIDE	75771	MassBank	NGA03279	Luteolin 7-glucoside	inchikey	1	TRUE	0.286438514899999	639.228199024524
THIAMINE	75837	MassBank	CB000299	Thiamine	inchikey	1	FALSE	0.760631910699999	1901.57977675
LUTEOLIN-7-O-BETA-D-GLUCOSIDE	76173	MassBank	CB000316	Luteolin 7-glucoside	inchikey	1	TRUE	0.286438514899999	639.228199024524
CPD-11641	76198	MassBank	NGA04740	7-Hydroxy-4-methyl-2H-1-benzopyran-2-one, 9CI, O-beta-D-Glucopyranoside	inchikey	1	TRUE	0.216932445400005	542.331113500012
BERBERINE	76257	MassBank	CB000105	Berberine	inchikey	1	FALSE	0.760608103500033	1901.52025875008
CPD-3061	76271	MassBank	NGA03254	Liquiritigenin	inchikey	1	TRUE	0.186941126399972	467.352815999931
CPD-3061	76322	MassBank	NGA03255	Liquiritigenin	inchikey	1	TRUE	0.186941126399972	467.352815999931
TESTOSTERONE	76350	MassBank	CB000378	Testosterone	inchikey	1	TRUE	0.224869857000044	562.174642500111
TESTOSTERONE	76351	MassBank	NGA02646	Testosterone	inchikey	1	TRUE	0.224869857000044	562.174642500111
LUTEOLIN-7-O-BETA-D-GLUCOSIDE	76381	MassBank	NGA03280	Luteolin 7-glucoside	inchikey	1	TRUE	0.286438514899999	639.228199024524
SANGUINARINE	76393	MassBank	CB000090	Sanguinarine	inchikey	1	FALSE	0.761207975099978	1903.01993774995
LUTEOLIN-7-O-BETA-D-GLUCOSIDE	76578	MassBank	NGA03278	Luteolin 7-glucoside	inchikey	1	TRUE	0.286438514899999	639.228199024524
CPD-3061	76684	MassBank	NGA03253	Liquiritigenin	inchikey	1	TRUE	0.186941126399972	467.352815999931
INOSINE	76771	MassBank	NGA00100	Inosine	inchikey	1	TRUE	0.150130483499993	375.326208749982
TESTOSTERONE	76806	MassBank	NGA02647	Testosterone	inchikey	1	TRUE	0.224869857000044	562.174642500111
CPD-11641	76845	MassBank	CB000233	7-Hydroxy-4-methyl-2H-1-benzopyran-2-one, 9CI, O-beta-D-Glucopyranoside	inchikey	1	TRUE	0.216932445400005	542.331113500012
CPD-3061	76922	MassBank	NGA03256	Liquiritigenin	inchikey	1	TRUE	0.186941126399972	467.352815999931
ADENOSINE	76948	MassBank	NGA00788	Adenosine	inchikey	1	TRUE	0.149446068299994	373.615170749986
CPD-11641	77016	MassBank	NGA02624	7-Hydroxy-4-methyl-2H-1-benzopyran-2-one, 9CI, O-beta-D-Glucopyranoside	inchikey	1	TRUE	0.216932445400005	542.331113500012
TESTOSTERONE	77050	MassBank	NGA02645	Testosterone	inchikey	1	TRUE	0.224869857000044	562.174642500111
CPD-11641	77076	MassBank	NGA02621	7-Hydroxy-4-methyl-2H-1-benzopyran-2-one, 9CI, O-beta-D-Glucopyranoside	inchikey	1	TRUE	0.216932445400005	542.331113500012
TESTOSTERONE	77078	MassBank	NGA02648	Testosterone	inchikey	1	TRUE	0.224869857000044	562.174642500111
CPD-11641	77093	MassBank	NGA04739	7-Hydroxy-4-methyl-2H-1-benzopyran-2-one, 9CI, O-beta-D-Glucopyranoside	inchikey	1	TRUE	0.216932445400005	542.331113500012
INOSINE	77094	MassBank	NGA00097	Inosine	inchikey	1	TRUE	0.150130483499993	375.326208749982
CPD-11641	77165	MassBank	NGA02623	7-Hydroxy-4-methyl-2H-1-benzopyran-2-one, 9CI, O-beta-D-Glucopyranoside	inchikey	1	TRUE	0.216932445400005	542.331113500012
INOSINE	77203	MassBank	NGA00099	Inosine	inchikey	1	TRUE	0.150130483499993	375.326208749982
INOSINE	77225	MassBank	NGA00098	Inosine	inchikey	1	TRUE	0.150130483499993	375.326208749982
CPD-11641	77272	MassBank	NGA02622	7-Hydroxy-4-methyl-2H-1-benzopyran-2-one, 9CI, O-beta-D-Glucopyranoside	inchikey	1	TRUE	0.216932445400005	542.331113500012
ADENOSINE	77313	MassBank	NGA00787	Adenosine	inchikey	1	TRUE	0.149446068299994	373.615170749986
ADENOSINE	77373	MassBank	NGA00785	Adenosine	inchikey	1	TRUE	0.149446068299994	373.615170749986
DEOXYADENOSINE	77402	MassBank	CB000289	Deoxyadenosine	inchikey	1	TRUE	0.144960690400012	362.40172600003
CPD-11641	77415	MassBank	NGA04738	7-Hydroxy-4-methyl-2H-1-benzopyran-2-one, 9CI, O-beta-D-Glucopyranoside	inchikey	1	TRUE	0.216932445400005	542.331113500012
CPD-3061	77490	MassBank	CB000302	Liquiritigenin	inchikey	1	TRUE	0.186941126399972	467.352815999931
Aldopyranoses	77499	MassBank	PS038202	D-Gulose	inchikey	1	TRUE	0.0926118822000035	231.529705500009
SARCOSINE	77522	MassBank	PS033704	Sarcosine	inchikey	1	TRUE	0.046321525899998	115.803814749995
CPD-182	77526	MassBank	PT100700	4-Methylumbelliferone	inchikey	1	TRUE	0.123655876899988	309.139692249971
URATE	77534	MassBank	PS114502	Uric acid	inchikey	1	TRUE	0.0836599845000023	209.149961250006
Aldopyranoses	77558	MassBank	PS019807	D-Gulose	inchikey	1	TRUE	0.0926118822000035	231.529705500009
ADENINE	77562	MassBank	PT100390	Adenine	inchikey	1	TRUE	0.0755048135000038	188.76203375001
CPD-4209	77563	MassBank	PS003704	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine	inchikey	1	TRUE	0.131904556699993	329.761391749983
NARINGENIN-CMPD	77564	MassBank	PS040710	Naringenin	inchikey	1	TRUE	0.187526504299967	468.816260749918
INDOLE-3-CARBOXALDEHYDE	77565	MassBank	PS009104	Indole-3-carboxaldehyde	inchikey	1	TRUE	0.108236148000003	270.590370000008
PYRIDOXINE	77572	MassBank	PS033202	Pyridoxine	inchikey	1	TRUE	0.106106775400008	265.266938500019
N-ACETYL-5-METHOXY-TRYPTAMINE	77575	MassBank	PS126302	Melatonin	inchikey	1	TRUE	0.161822231799988	404.55557949997
THZ	77586	MassBank	PS065201	5-(2-Hydroxyethyl)-4-methylthiazole	inchikey	1	TRUE	0.168515393799993	421.288484499982
ADENOSINE	77589	MassBank	PS004001	Adenosine	inchikey	1	TRUE	0.148246068300011	370.615170750028
N-ACETYL-5-METHOXY-TRYPTAMINE	77595	MassBank	PS126304	Melatonin	inchikey	1	TRUE	0.161822231799988	404.55557949997
HYPOXANTHINE	77604	MassBank	PS025203	Hypoxanthine	inchikey	1	TRUE	0.0754892287000075	188.723071750019
CPD-182	77605	MassBank	PS007007	4-Methylumbelliferone	inchikey	1	TRUE	0.123655876899988	309.139692249971
INDOLE-3-CARBOXALDEHYDE	77606	MassBank	PS108901	Indole-3-carboxaldehyde	inchikey	1	TRUE	0.108236148000003	270.590370000008
PHE	77612	MassBank	PT200540	L-Phenylalanine	inchikey	1	TRUE	0.113021397500006	282.553493750015
ADENOSINE	77649	MassBank	PS004003	Adenosine	inchikey	1	TRUE	0.148246068300011	370.615170750028
CPD-83	77657	MassBank	PS078903	Resveratrol	inchikey	1	TRUE	0.168355748500005	420.889371250013
NARINGENIN-CMPD	77670	MassBank	PS040703	Naringenin	inchikey	1	TRUE	0.187526504299967	468.816260749918
SCOPOLETIN	77678	MassBank	PS124802	Scopoletin	inchikey	1	TRUE	0.127741254799986	319.353136999965
DAIDZEIN	77680	MassBank	PS039701	Daidzein	inchikey	1	TRUE	0.18309119060001	457.727976500024
NIACINAMIDE	77691	MassBank	PS100902	Niacinamide	inchikey	1	TRUE	0.0789871748999929	197.467937249982
FORMONONETIN	77693	MassBank	PS068010	Formononetin	inchikey	1	TRUE	0.194441126399965	486.102815999914
Hexosamines	77705	MassBank	PS007401	beta-D-Galactosamine	inchikey	1	TRUE	0.092627466999943	231.568667499857
CPD-20332	77725	MassBank	PS020302	(2R,6S)-2,6-Diaminoheptanedioic acid	inchikey	1	TRUE	0.10364305180002	259.10762950005
cystine	77737	MassBank	PS027007	Cystine	inchikey	1	TRUE	0.278151735999984	695.37933999996
CPD-182	77740	MassBank	PS007003	4-Methylumbelliferone	inchikey	1	TRUE	0.123655876899988	309.139692249971
CPD-7630	77754	MassBank	PS045703	Epicatechin	inchikey	1	TRUE	0.191961818000038	479.904545000096
CPD-4209	77764	MassBank	PT200370	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine	inchikey	1	TRUE	0.131904556699993	329.761391749983
B-ALANINE	77780	MassBank	PS038101	beta-Alanine	inchikey	1	TRUE	0.046321525899998	115.803814749995
DIMETHYL-GLYCINE	77793	MassBank	PT203020	Dimethylglycine	inchikey	1	TRUE	0.0576714616999965	144.178654249991
LUTEOLIN-7-O-BETA-D-GLUCOSIDE	77825	MassBank	PT204260	Luteolin 7-glucoside	inchikey	1	TRUE	0.279438514899994	623.606705543674
CPD-4209	77829	MassBank	PS003703	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine	inchikey	1	TRUE	0.131904556699993	329.761391749983
Hexosamines	77844	MassBank	PT100740	beta-D-Galactosamine	inchikey	1	TRUE	0.092627466999943	231.568667499857
ADENINE	77851	MassBank	PS003908	Adenine	inchikey	1	TRUE	0.0755048135000038	188.76203375001
Hexosamines	77902	MassBank	PS007402	beta-D-Galactosamine	inchikey	1	TRUE	0.092627466999943	231.568667499857
ADENOSINE	77963	MassBank	PT100400	Adenosine	inchikey	1	TRUE	0.148246068300011	370.615170750028
2-Aminobutyrate	77973	MassBank	PS075803	alpha-Aminobutyric acid	inchikey	1	TRUE	0.0576714616999965	144.178654249991
O-PHENANTHROLINE	77989	MassBank	PS002105	1,10-Phenanthroline	inchikey	1	TRUE	0.141251732799986	353.129331999966
DIMETHYL-GLYCINE	78002	MassBank	PT103020	Dimethylglycine	inchikey	1	TRUE	0.0576714616999965	144.178654249991
NARINGENIN-CMPD	78005	MassBank	PS085710	Naringenin	inchikey	1	TRUE	0.187526504299967	468.816260749918
GUANINE	78021	MassBank	PS024007	Guanine	inchikey	1	TRUE	0.0795901914000012	198.975478500003
LUTEOLIN-7-O-BETA-D-GLUCOSIDE	78025	MassBank	PS042604	Luteolin 7-glucoside	inchikey	1	TRUE	0.279438514899994	623.606705543674
PHE	78027	MassBank	PS005402	L-Phenylalanine	inchikey	1	TRUE	0.113021397500006	282.553493750015
CPD-182	78030	MassBank	PS007009	4-Methylumbelliferone	inchikey	1	TRUE	0.123655876899988	309.139692249971
INDOLE-3-CARBOXALDEHYDE	78045	MassBank	PS108903	Indole-3-carboxaldehyde	inchikey	1	TRUE	0.108236148000003	270.590370000008
THZ	78055	MassBank	PT106520	5-(2-Hydroxyethyl)-4-methylthiazole	inchikey	1	TRUE	0.168515393799993	421.288484499982
CPD-182	78058	MassBank	PT200703	4-Methylumbelliferone	inchikey	1	TRUE	0.123655876899988	309.139692249971
LUTEOLIN-7-O-BETA-D-GLUCOSIDE	78074	MassBank	PS042609	Luteolin 7-glucoside	inchikey	1	TRUE	0.279438514899994	623.606705543674
2-Aminobutyrate	78089	MassBank	PS075802	alpha-Aminobutyric acid	inchikey	1	TRUE	0.0576714616999965	144.178654249991
CPD-8097	78102	MassBank	PS125007	Aesculetin	inchikey	1	TRUE	0.116391319000002	290.978297500004
2-Aminobutyrate	78119	MassBank	PS097601	alpha-Aminobutyric acid	inchikey	1	TRUE	0.0576714616999965	144.178654249991
PYRIDOXINE	78120	MassBank	PT203320	Pyridoxine	inchikey	1	TRUE	0.106106775400008	265.266938500019
FORMONONETIN	78131	MassBank	PT106800	Formononetin	inchikey	1	TRUE	0.194441126399965	486.102815999914
NARINGENIN-CMPD	78168	MassBank	PS085704	Naringenin	inchikey	1	TRUE	0.187526504299967	468.816260749918
ADENOSINE	78169	MassBank	PS117101	Adenosine	inchikey	1	TRUE	0.148246068300011	370.615170750028
NARINGENIN-CMPD	78191	MassBank	PS085703	Naringenin	inchikey	1	TRUE	0.187526504299967	468.816260749918
LUTEOLIN-7-O-BETA-D-GLUCOSIDE	78194	MassBank	PS042612	Luteolin 7-glucoside	inchikey	1	TRUE	0.279438514899994	623.606705543674
ADENOSINE	78202	MassBank	PT100403	Adenosine	inchikey	1	TRUE	0.148246068300011	370.615170750028
LUTEOLIN-7-O-BETA-D-GLUCOSIDE	78209	MassBank	PS042605	Luteolin 7-glucoside	inchikey	1	TRUE	0.279438514899994	623.606705543674
HIS	78216	MassBank	PM000935	L-Histidine	inchikey	1	TRUE	0.0875234513000009	218.808628250002
NARINGENIN-CMPD	78217	MassBank	PS040705	Naringenin	inchikey	1	TRUE	0.187526504299967	468.816260749918
CPD-182	78220	MassBank	PS003303	4-Methylumbelliferone	inchikey	1	TRUE	0.123655876899988	309.139692249971
ANILINE	78222	MassBank	PS017202	Aniline	inchikey	1	TRUE	0.0711507701000045	177.876925250011
4-AMINO-BUTYRATE	78224	MassBank	PT103890	gamma-Aminobutyric acid	inchikey	1	TRUE	0.0576714616999965	144.178654249991
DIMETHYL-GLYCINE	78229	MassBank	PS095105	Dimethylglycine	inchikey	1	TRUE	0.0576714616999965	144.178654249991
NIACINAMIDE	78236	MassBank	PS030802	Niacinamide	inchikey	1	TRUE	0.0789871748999929	197.467937249982
CPD-20332	78241	MassBank	PS020304	(2R,6S)-2,6-Diaminoheptanedioic acid	inchikey	1	TRUE	0.10364305180002	259.10762950005
3-AMINO-ISOBUTYRATE	78245	MassBank	PT209720	3-Aminoisobutanoic acid	inchikey	1	TRUE	0.0576714616999965	144.178654249991
4-AMINO-BUTYRATE	78316	MassBank	PS038905	gamma-Aminobutyric acid	inchikey	1	TRUE	0.0576714616999965	144.178654249991
CPD-83	78319	MassBank	PS078901	Resveratrol	inchikey	1	TRUE	0.168355748500005	420.889371250013
NIACINAMIDE	78329	MassBank	PT110090	Niacinamide	inchikey	1	TRUE	0.0789871748999929	197.467937249982
ADENOSINE	78333	MassBank	PS004004	Adenosine	inchikey	1	TRUE	0.148246068300011	370.615170750028
PYRIDOXAL	78335	MassBank	PT204920	Pyridoxal	inchikey	1	TRUE	0.105756839599991	264.392098999977
FORMONONETIN	78346	MassBank	PS068003	Formononetin	inchikey	1	TRUE	0.194441126399965	486.102815999914
CPD-7630	78355	MassBank	PT104570	Epicatechin	inchikey	1	TRUE	0.191961818000038	479.904545000096
THZ	78364	MassBank	PS065204	5-(2-Hydroxyethyl)-4-methylthiazole	inchikey	1	TRUE	0.168515393799993	421.288484499982
ADENOSINE	78373	MassBank	PS117104	Adenosine	inchikey	1	TRUE	0.148246068300011	370.615170750028
GLYCEROL	78388	MassBank	PS004808	Glycerol	inchikey	1	TRUE	0.0466558768999903	116.639692249976
ALLANTOIN	78399	MassBank	PS016907	Allantoin	inchikey	1	TRUE	0.0730099202999952	182.524800749988
LUTEOLIN-7-O-BETA-D-GLUCOSIDE	78421	MassBank	PS042607	Luteolin 7-glucoside	inchikey	1	TRUE	0.279438514899994	623.606705543674
NIACINAMIDE	78422	MassBank	PS100903	Niacinamide	inchikey	1	TRUE	0.0789871748999929	197.467937249982
CPD-182	78427	MassBank	PS003301	4-Methylumbelliferone	inchikey	1	TRUE	0.123655876899988	309.139692249971
B-ALANINE	78439	MassBank	PS038102	beta-Alanine	inchikey	1	TRUE	0.046321525899998	115.803814749995
CHOLINE	78459	MassBank	PT110163	Choline	inchikey	1	FALSE	0.942364108799993	2355.91027199998
ADENINE	78479	MassBank	PS003904	Adenine	inchikey	1	TRUE	0.0755048135000038	188.76203375001
NIACINAMIDE	78488	MassBank	PS030804	Niacinamide	inchikey	1	TRUE	0.0789871748999929	197.467937249982
INDOLEYL-CPD	78495	MassBank	PS008101	3-Indoleacetonitrile	inchikey	1	TRUE	0.119251732799967	298.129331999917
FORMONONETIN	78497	MassBank	PS068002	Formononetin	inchikey	1	TRUE	0.194441126399965	486.102815999914
ANILINE	78498	MassBank	PS017203	Aniline	inchikey	1	TRUE	0.0711507701000045	177.876925250011
CPD-68	78505	MassBank	PT100250	1-Aminocyclopropanecarboxylic acid	inchikey	1	TRUE	0.0573215259000079	143.30381475002
