PlantCyc.ID	reaction_id	pathway_id	side	Compound.name	KEGG.ID	PubChem.ID	ChEBI.ID
131-OXO-MAGNESIUM-PROTOPORPHYRIN-IX-13-M	RXN-5284	CHLOROPHYLL-SYN	left	13 1 -oxo-magnesium-protoporphyrin IX 13-monomethyl ester	C11830	44229101	60490
131-OXO-MAGNESIUM-PROTOPORPHYRIN-IX-13-M	RXN-5283	CHLOROPHYLL-SYN	right	13 1 -oxo-magnesium-protoporphyrin IX 13-monomethyl ester	C11830	44229101	60490
MG-PROTOPORPHYRIN	RXN1F-20	CHLOROPHYLL-SYN	right	Mg-protoporphyrin IX	C03516	44229120	60492
MG-PROTOPORPHYRIN	RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN	CHLOROPHYLL-SYN	left	Mg-protoporphyrin IX	C03516	44229120	60492
CPD-16614	RXN-15465	PWY-7489	right	oryzalexin C		176495	
CPD-16614	RXN-15467	PWY-7489	right	oryzalexin C		176495	
CPD-7093	RXN-15467	PWY-7489	left	oryzalexin A	C09148	158755	78258
CPD-7093	RXN-15464	PWY-7489	right	oryzalexin A	C09148	158755	78258
CPD-16613	RXN-15465	PWY-7489	left	oryzalexin B		176496	
CPD-16613	RXN-15466	PWY-7489	right	oryzalexin B		176496	
GDP-TP	PPPGPPHYDRO-RXN	PPGPPMET-PWY	left	pppGpp	C04494	135696843	71477
GDP-TP	GTPPYPHOSKIN-RXN	PPGPPMET-PWY	right	pppGpp	C04494	135696843	71477
