plantcyc_id	public_row	source_database	source_lab_id	source_compound_name	match_type	match_rank	formula_match	formula_compatible	mass_error	mass_error_ppm
CPD-313	4	HMDB	HMDB0000002_1_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	5	HMDB	HMDB0000002_2_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	6	HMDB	HMDB0000002_3_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	7	HMDB	HMDB0000002_4_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	8	HMDB	HMDB0000002_5_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	9	HMDB	HMDB0000002_6_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	10	HMDB	HMDB0000002_7_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	11	HMDB	HMDB0000002_8_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	12	HMDB	HMDB0000002_9_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	13	HMDB	HMDB0000002_10_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	14	HMDB	HMDB0000002_11_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	15	HMDB	HMDB0000002_12_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	16	HMDB	HMDB0000002_13_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	17	HMDB	HMDB0000002_14_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	18	HMDB	HMDB0000002_15_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	19	HMDB	HMDB0000002_16_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	20	HMDB	HMDB0000002_17_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	21	HMDB	HMDB0000002_18_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	22	HMDB	HMDB0000002_19_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	23	HMDB	HMDB0000002_20_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	24	HMDB	HMDB0000002_21_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	25	HMDB	HMDB0000002_22_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	26	HMDB	HMDB0000002_23_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
CPD-313	27	HMDB	HMDB0000002_24_shen	1,3-Diaminopropane	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
2-OXOBUTANOATE	28	HMDB	HMDB0000005_1_shen	2-Ketobutyric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	9.00001850823173e-10	2.25000462705793e-06
2-OXOBUTANOATE	29	HMDB	HMDB0000005_2_shen	2-Ketobutyric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	9.00001850823173e-10	2.25000462705793e-06
2-OXOBUTANOATE	30	HMDB	HMDB0000005_3_shen	2-Ketobutyric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	9.00001850823173e-10	2.25000462705793e-06
2-OXOBUTANOATE	31	HMDB	HMDB0000005_4_shen	2-Ketobutyric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	9.00001850823173e-10	2.25000462705793e-06
2-OXOBUTANOATE	32	HMDB	HMDB0000005_5_shen	2-Ketobutyric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	9.00001850823173e-10	2.25000462705793e-06
2-OXOBUTANOATE	33	HMDB	HMDB0000005_6_shen	2-Ketobutyric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	9.00001850823173e-10	2.25000462705793e-06
2-OXOBUTANOATE	34	HMDB	HMDB0000005_7_shen	2-Ketobutyric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	9.00001850823173e-10	2.25000462705793e-06
2-OXOBUTANOATE	35	HMDB	HMDB0000005_8_shen	2-Ketobutyric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	9.00001850823173e-10	2.25000462705793e-06
2-OXOBUTANOATE	36	HMDB	HMDB0000005_9_shen	2-Ketobutyric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	9.00001850823173e-10	2.25000462705793e-06
2-OXOBUTANOATE	37	HMDB	HMDB0000005_10_shen	2-Ketobutyric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	9.00001850823173e-10	2.25000462705793e-06
DEOXYURIDINE	75	HMDB	HMDB0000012_1_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	76	HMDB	HMDB0000012_2_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	77	HMDB	HMDB0000012_3_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	78	HMDB	HMDB0000012_4_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	79	HMDB	HMDB0000012_5_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	80	HMDB	HMDB0000012_6_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	81	HMDB	HMDB0000012_7_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	82	HMDB	HMDB0000012_8_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	83	HMDB	HMDB0000012_9_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	84	HMDB	HMDB0000012_10_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	85	HMDB	HMDB0000012_11_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	86	HMDB	HMDB0000012_12_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	87	HMDB	HMDB0000012_13_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	88	HMDB	HMDB0000012_14_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	89	HMDB	HMDB0000012_15_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	90	HMDB	HMDB0000012_16_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	91	HMDB	HMDB0000012_17_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	92	HMDB	HMDB0000012_18_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	93	HMDB	HMDB0000012_19_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	94	HMDB	HMDB0000012_20_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	95	HMDB	HMDB0000012_21_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	96	HMDB	HMDB0000012_22_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	97	HMDB	HMDB0000012_23_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	98	HMDB	HMDB0000012_24_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	99	HMDB	HMDB0000012_25_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	100	HMDB	HMDB0000012_26_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYURIDINE	101	HMDB	HMDB0000012_27_shen	Deoxyuridine	inchikey	1	TRUE	TRUE	2.09999484468426e-09	5.24998711171065e-06
DEOXYCYTIDINE	102	HMDB	HMDB0000014_1_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	103	HMDB	HMDB0000014_2_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	104	HMDB	HMDB0000014_3_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	105	HMDB	HMDB0000014_4_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	106	HMDB	HMDB0000014_5_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	107	HMDB	HMDB0000014_6_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	108	HMDB	HMDB0000014_7_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	109	HMDB	HMDB0000014_8_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	110	HMDB	HMDB0000014_9_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	111	HMDB	HMDB0000014_10_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	112	HMDB	HMDB0000014_11_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	113	HMDB	HMDB0000014_12_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	114	HMDB	HMDB0000014_13_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	115	HMDB	HMDB0000014_14_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	116	HMDB	HMDB0000014_15_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	117	HMDB	HMDB0000014_16_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	118	HMDB	HMDB0000014_17_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	119	HMDB	HMDB0000014_18_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	120	HMDB	HMDB0000014_19_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	121	HMDB	HMDB0000014_20_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	122	HMDB	HMDB0000014_21_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	123	HMDB	HMDB0000014_22_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	124	HMDB	HMDB0000014_23_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	125	HMDB	HMDB0000014_24_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	126	HMDB	HMDB0000014_25_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	127	HMDB	HMDB0000014_26_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	128	HMDB	HMDB0000014_27_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	129	HMDB	HMDB0000014_28_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	130	HMDB	HMDB0000014_29_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	131	HMDB	HMDB0000014_30_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	132	HMDB	HMDB0000014_31_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	133	HMDB	HMDB0000014_32_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	134	HMDB	HMDB0000014_33_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	135	HMDB	HMDB0000014_34_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	136	HMDB	HMDB0000014_35_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	137	HMDB	HMDB0000014_36_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	138	HMDB	HMDB0000014_37_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	139	HMDB	HMDB0000014_38_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	140	HMDB	HMDB0000014_39_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	141	HMDB	HMDB0000014_40_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	142	HMDB	HMDB0000014_41_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	143	HMDB	HMDB0000014_42_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	144	HMDB	HMDB0000014_43_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	145	HMDB	HMDB0000014_44_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	146	HMDB	HMDB0000014_45_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	147	HMDB	HMDB0000014_46_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	148	HMDB	HMDB0000014_47_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	149	HMDB	HMDB0000014_48_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	150	HMDB	HMDB0000014_49_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	151	HMDB	HMDB0000014_50_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	152	HMDB	HMDB0000014_51_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	153	HMDB	HMDB0000014_52_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	154	HMDB	HMDB0000014_53_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	155	HMDB	HMDB0000014_54_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	156	HMDB	HMDB0000014_55_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	157	HMDB	HMDB0000014_56_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	158	HMDB	HMDB0000014_57_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	159	HMDB	HMDB0000014_58_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	160	HMDB	HMDB0000014_59_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	161	HMDB	HMDB0000014_60_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	162	HMDB	HMDB0000014_61_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	163	HMDB	HMDB0000014_62_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
DEOXYCYTIDINE	164	HMDB	HMDB0000014_63_shen	Deoxycytidine	inchikey	1	TRUE	TRUE	2.29999841394601e-09	5.74999603486503e-06
2-KETO-ISOVALERATE	235	HMDB	HMDB0000019_1_shen	alpha-Ketoisovaleric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.10000542008493e-09	2.75001355021232e-06
2-KETO-ISOVALERATE	236	HMDB	HMDB0000019_2_shen	alpha-Ketoisovaleric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.10000542008493e-09	2.75001355021232e-06
2-KETO-ISOVALERATE	237	HMDB	HMDB0000019_3_shen	alpha-Ketoisovaleric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.10000542008493e-09	2.75001355021232e-06
2-KETO-ISOVALERATE	238	HMDB	HMDB0000019_4_shen	alpha-Ketoisovaleric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.10000542008493e-09	2.75001355021232e-06
2-KETO-ISOVALERATE	239	HMDB	HMDB0000019_5_shen	alpha-Ketoisovaleric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.10000542008493e-09	2.75001355021232e-06
2-KETO-ISOVALERATE	240	HMDB	HMDB0000019_6_shen	alpha-Ketoisovaleric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.10000542008493e-09	2.75001355021232e-06
2-KETO-ISOVALERATE	241	HMDB	HMDB0000019_7_shen	alpha-Ketoisovaleric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.10000542008493e-09	2.75001355021232e-06
2-KETO-ISOVALERATE	242	HMDB	HMDB0000019_8_shen	alpha-Ketoisovaleric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.10000542008493e-09	2.75001355021232e-06
2-KETO-ISOVALERATE	243	HMDB	HMDB0000019_9_shen	alpha-Ketoisovaleric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.10000542008493e-09	2.75001355021232e-06
2-KETO-ISOVALERATE	244	HMDB	HMDB0000019_10_shen	alpha-Ketoisovaleric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.10000542008493e-09	2.75001355021232e-06
2-KETO-ISOVALERATE	245	HMDB	HMDB0000019_11_shen	alpha-Ketoisovaleric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.10000542008493e-09	2.75001355021232e-06
2-KETO-ISOVALERATE	246	HMDB	HMDB0000019_12_shen	alpha-Ketoisovaleric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.10000542008493e-09	2.75001355021232e-06
2-KETO-ISOVALERATE	247	HMDB	HMDB0000019_13_shen	alpha-Ketoisovaleric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.10000542008493e-09	2.75001355021232e-06
2-KETO-ISOVALERATE	248	HMDB	HMDB0000019_14_shen	alpha-Ketoisovaleric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.10000542008493e-09	2.75001355021232e-06
2-KETO-ISOVALERATE	249	HMDB	HMDB0000019_15_shen	alpha-Ketoisovaleric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.10000542008493e-09	2.75001355021232e-06
CPD-7650	316	HMDB	HMDB0000022_1_shen	3-Methoxytyramine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.70001612787019e-09	4.25004031967546e-06
CPD-7650	317	HMDB	HMDB0000022_2_shen	3-Methoxytyramine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.70001612787019e-09	4.25004031967546e-06
CPD-7650	318	HMDB	HMDB0000022_3_shen	3-Methoxytyramine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.70001612787019e-09	4.25004031967546e-06
CPD-7650	319	HMDB	HMDB0000022_4_shen	3-Methoxytyramine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.70001612787019e-09	4.25004031967546e-06
CPD-7650	320	HMDB	HMDB0000022_5_shen	3-Methoxytyramine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.70001612787019e-09	4.25004031967546e-06
CPD-7650	321	HMDB	HMDB0000022_6_shen	3-Methoxytyramine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.70001612787019e-09	4.25004031967546e-06
CPD-7650	322	HMDB	HMDB0000022_7_shen	3-Methoxytyramine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.70001612787019e-09	4.25004031967546e-06
CPD-7650	323	HMDB	HMDB0000022_8_shen	3-Methoxytyramine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.70001612787019e-09	4.25004031967546e-06
CPD-7650	324	HMDB	HMDB0000022_9_shen	3-Methoxytyramine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.70001612787019e-09	4.25004031967546e-06
CPD-7650	325	HMDB	HMDB0000022_10_shen	3-Methoxytyramine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.70001612787019e-09	4.25004031967546e-06
CPD-7650	326	HMDB	HMDB0000022_11_shen	3-Methoxytyramine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.70001612787019e-09	4.25004031967546e-06
CPD-7650	327	HMDB	HMDB0000022_12_shen	3-Methoxytyramine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.70001612787019e-09	4.25004031967546e-06
CPD-7650	328	HMDB	HMDB0000022_13_shen	3-Methoxytyramine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.70001612787019e-09	4.25004031967546e-06
CPD-7650	329	HMDB	HMDB0000022_14_shen	3-Methoxytyramine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.70001612787019e-09	4.25004031967546e-06
CPD-12175	330	HMDB	HMDB0000023_1_shen	(S)-3-Hydroxyisobutyric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.10000542008493e-09	2.75001355021232e-06
CPD-12175	331	HMDB	HMDB0000023_2_shen	(S)-3-Hydroxyisobutyric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.10000542008493e-09	2.75001355021232e-06
CPD-12175	332	HMDB	HMDB0000023_3_shen	(S)-3-Hydroxyisobutyric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.10000542008493e-09	2.75001355021232e-06
3-UREIDO-PROPIONATE	333	HMDB	HMDB0000026_1_shen	Ureidopropionic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.499984136899e-09	3.7499603422475e-06
3-UREIDO-PROPIONATE	334	HMDB	HMDB0000026_2_shen	Ureidopropionic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.499984136899e-09	3.7499603422475e-06
3-UREIDO-PROPIONATE	335	HMDB	HMDB0000026_3_shen	Ureidopropionic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.499984136899e-09	3.7499603422475e-06
3-UREIDO-PROPIONATE	336	HMDB	HMDB0000026_4_shen	Ureidopropionic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.499984136899e-09	3.7499603422475e-06
3-UREIDO-PROPIONATE	337	HMDB	HMDB0000026_5_shen	Ureidopropionic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.499984136899e-09	3.7499603422475e-06
3-UREIDO-PROPIONATE	338	HMDB	HMDB0000026_6_shen	Ureidopropionic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.499984136899e-09	3.7499603422475e-06
