PlantCyc.ID	reaction_id	pathway_id	side	Compound.name	KEGG.ID	PubChem.ID	ChEBI.ID
CPD-440	TYRAMINE-N-FERULOYLTRANSFERASE-RXN	PWY-5474	right	N -feruloyltyramine	C02717	5280537	17818
CPD-440	TYRAMINE-N-FERULOYLTRANSFERASE-RXN	PWY-1121	right	N -feruloyltyramine	C02717	5280537	17818
CPD-9436	4.2.3.27-RXN	PWY-6270	right	isoprene	C16521	6557	35194
CPD-9973	RXN-13417	PWY-5905	right	an [eIF5A-precursor]-deoxyhypusine	C07282	25245844	
CPD-9973	DEOXYHYPUSINE-MONOOXYGENASE-RXN	PWY-5905	left	an [eIF5A-precursor]-deoxyhypusine	C07282	25245844	
N-4-aminobutylidene-eIF5A-lysine	RXN-13416	PWY-5905	right	an [eIF5A-precursor]-N-(4-aminobutylidene)-lysine	C15854		80130
N-4-aminobutylidene-eIF5A-lysine	RXN-13417	PWY-5905	left	an [eIF5A-precursor]-N-(4-aminobutylidene)-lysine	C15854		80130
Deoxyhypusine-Synthase-Lysine	RXN-13415	PWY-5905	left	a [deoxyhypusine synthase]-L-lysine			
Deoxyhypusine-Synthase-Lysine	RXN-13416	PWY-5905	right	a [deoxyhypusine synthase]-L-lysine			
EIF5A-LYSINE	RXN-13416	PWY-5905	left	an [eIF5A-precursor]-lysine	C07281		
N-4-aminobutylidene-enzyme-lysine	RXN-13415	PWY-5905	right	a [deoxyhypusine synthase]-N-(4-aminobutylidene)-lysine			
N-4-aminobutylidene-enzyme-lysine	RXN-13416	PWY-5905	left	a [deoxyhypusine synthase]-N-(4-aminobutylidene)-lysine			
CPD-14378	RXN-13415	PWY-5905	left	( E )-(4-aminobutylidene)(3-aminopropyl)amine	C15853	45266746	58732
CPD-14378	RXN-13414	PWY-5905	right	( E )-(4-aminobutylidene)(3-aminopropyl)amine	C15853	45266746	58732
EIF5A-HYPUSINE	DEOXYHYPUSINE-MONOOXYGENASE-RXN	PWY-5905	right	an [eIF5A]-hypusine	C04679		
DELTA1-PIPERIDEINE-2-6-DICARBOXYLATE	RXN-7737	PWY-5097	right	( S )-2,3,4,5-tetrahydrodipicolinate	C03972	5460405	16845
DELTA1-PIPERIDEINE-2-6-DICARBOXYLATE	RXN-14014	PWY-5097	left	( S )-2,3,4,5-tetrahydrodipicolinate	C03972	5460405	16845
CPD-14443	DIHYDRODIPICSYN-RXN	PWY-5097	right	(2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate	C20258	70678847	67139
CPD-14443	RXN-14014	PWY-5097	right	(2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate	C20258	70678847	67139
MESO-DIAMINOPIMELATE	DIAMINOPIMEPIM-RXN	PWY-5097	right	meso -diaminopimelate	C00680	1549101	57791
MESO-DIAMINOPIMELATE	DIAMINOPIMDECARB-RXN	PWY-5097	left	meso -diaminopimelate	C00680	1549101	57791
LYS	DIAMINOPIMDECARB-RXN	PWY-5097	right	L-lysine	C00047	5460926	32551
LL-DIAMINOPIMELATE	RXN-7737	PWY-5097	left	L,L-diaminopimelate	C00666	1549100	57609
LL-DIAMINOPIMELATE	DIAMINOPIMEPIM-RXN	PWY-5097	left	L,L-diaminopimelate	C00666	1549100	57609
CPD-560	5-METHYLTHIORIBOSE-KINASE-RXN	PWY-6754	left	5-(methylsulfanyl)-D-ribose	C03089	10313378	78440
CPD-560	METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN	PWY-6754	right	5-(methylsulfanyl)-D-ribose	C03089	10313378	78440
CPD-9905	RXN-15453	PWY-7477	right	3beta-hydroxy-9beta-pimara-7,15-diene-19,6beta-olide	C18016	90657361	49195
CPD-9905	RXN-9290	PWY-7477	left	3beta-hydroxy-9beta-pimara-7,15-diene-19,6beta-olide	C18016	90657361	49195
CPD-9905	RXN-15399	PWY-7477	right	3beta-hydroxy-9beta-pimara-7,15-diene-19,6beta-olide	C18016	90657361	49195
CPD-16670	RXN-15453	PWY-7477	left	6beta-hydroxy- syn -pimaradiene		90658092	
CPD-16670	RXN-15452	PWY-7477	right	6beta-hydroxy- syn -pimaradiene		90658092	
CPD-4754	RXN-15452	PWY-7477	left	(-)-9beta-pimara-7,15-diene	C18225	10355909	50067
CPD-4754	RXN-4883	PWY-2981	right	(-)-9beta-pimara-7,15-diene	C18225	10355909	50067
CPD-4754	RXN-12880	PWY-7477	left	(-)-9beta-pimara-7,15-diene	C18225	10355909	50067
CPD-13922	RXN-12882	PWY-7477	left	(-)-9beta-pimara-7,15-dien-19-al	C20148	56927944	63658
CPD-13922	RXN-12881	PWY-7477	right	(-)-9beta-pimara-7,15-dien-19-al	C20148	56927944	63658
CPD-13923	RXN-12882	PWY-7477	right	(-)-9beta-pimara-7,15-dien-19-oate	C20149	56927945	63659
CPD-13923	RXN-15399	PWY-7477	left	(-)-9beta-pimara-7,15-dien-19-oate	C20149	56927945	63659
CPD-13921	RXN-12880	PWY-7477	right	(-)-9beta-pimara-7,15-dien-19-ol	C20147	56927943	63656
CPD-13921	RXN-12881	PWY-7477	left	(-)-9beta-pimara-7,15-dien-19-ol	C20147	56927943	63656
CPD-7092	RXN-9290	PWY-7477	right	momilactone A	C18015	90658874	49191
2-3-CARBOXY-3-AMINOPROPYL-L-HISTIDINE	RXN-11371	PWY-7546	right	a 2-[(3S)-3-amino-3-carboxypropyl]-L-histidine-[translation elongation factor 2]	C04441		58031
2-3-CARBOXY-3-AMINOPROPYL-L-HISTIDINE	RXN-15775	PWY-7546	left	a 2-[(3S)-3-amino-3-carboxypropyl]-L-histidine-[translation elongation factor 2]	C04441		58031
Diphthine-methyl-ester-EF2	RXN-15776	PWY-7546	left	a diphthine methyl ester-[translation elongation factor 2]	C21151		
Diphthine-methyl-ester-EF2	RXN-15775	PWY-7546	right	a diphthine methyl ester-[translation elongation factor 2]	C21151		
DIPHTINE	DIPHTINE--AMMONIA-LIGASE-RXN	PWY-7546	left	a diphthine-[translation elongation factor 2]	C01573	25201042	18054
DIPHTINE	RXN-15776	PWY-7546	right	a diphthine-[translation elongation factor 2]	C01573	25201042	18054
eEF-2-Histidines	RXN-11371	PWY-7546	left	an L-histidine-[translation elongation factor 2]	C20663		
DIPHTHAMIDE	DIPHTINE--AMMONIA-LIGASE-RXN	PWY-7546	right	a diphthamide-[translation elongation factor 2]	C02872	25245981	16692
CPD1F-119	RXN-5962	PWY-5947	right	lutein	C08601	5281243	28838
CPD-5661	RXN-5962	PWY-5947	left	zeinoxanthin	C08590	5281234	65244
CPD-5661	RXN-5961	PWY-5947	right	zeinoxanthin	C08590	5281234	65244
CPD1F-118	RXN1F-148	PWY-5947	right	alpha-carotene	C05433	6419725	35147;28425
CPD1F-118	RXN-5961	PWY-5947	left	alpha-carotene	C05433	6419725	35147;28425
CPD1F-115	RXN1F-148	PWY-5947	left	delta-carotene	C08586	5281230	27705
CPD0-2472	RXN-12752	PWY-6938	left	( R )-NADHX	C20482	56927860	64075
CPD0-2472	RXN-12754	PWY-6938	right	( R )-NADHX	C20482	56927860	64075
CPD-653	RXN-12752	PWY-6938	right	( S )-NADHX	C04856	25203523	64074
CPD-653	RXN-12753	PWY-6938	right	( S )-NADHX	C04856	25203523	64074
CPD-653	4.2.1.93-RXN	PWY-6938	left	( S )-NADHX	C04856	25203523	64074
2-ACETO-LACTATE	ACETOLACTSYN-RXN	VALSYN-PWY	right	( S )-2-acetolactate	C06010	13999770	58476
2-ACETO-LACTATE	ACETOLACTREDUCTOISOM-RXN	VALSYN-PWY	right	( S )-2-acetolactate	C06010	13999770	58476
CPD-13357	DIHYDROXYISOVALDEHYDRAT-RXN	VALSYN-PWY	left	(2 R )-2,3-dihydroxy-3-methylbutanoate	C04272	23615351	49072
CPD-13357	ACETOLACTREDUCTOISOM-RXN	VALSYN-PWY	left	(2 R )-2,3-dihydroxy-3-methylbutanoate	C04272	23615351	49072
CPD-505	2.7.1.133-RXN	PWY-6554	right	D- myo -inositol (1,3,4,6)-tetrakisphosphate	C04477	25201336	57660
CPD-505	2.7.1.140-RXN	PWY-6554	left	D- myo -inositol (1,3,4,6)-tetrakisphosphate	C04477	25201336	57660
INOSITOL-1-3-4-TRIPHOSPHATE	2.7.1.133-RXN	PWY-6554	left	D- myo -inositol (1,3,4)-trisphosphate	C01243	25201948	58414
INOSITOL-1-3-4-TRIPHOSPHATE	2.7.1.139-RXN	PWY-6554	left	D- myo -inositol (1,3,4)-trisphosphate	C01243	25201948	58414
CPD-506	2.7.1.139-RXN	PWY-6554	right	D- myo -inositol (1,3,4,5)-tetrakisphosphate	C01272	24742076	57895
CPD-506	RXN-7184	PWY-6554	left	D- myo -inositol (1,3,4,5)-tetrakisphosphate	C01272	24742076	57895
DIVINYLCHLOROPHYLLIDE-A	RXN-5285	CHLOROPHYLL-SYN	left	chlorophyllide a 2	C11832	122706121	38259
Light	PSII-RXN	PWY-101	right	h&nu;	C00205		30212
Light	RXN-15479	PWY-8270	right	h&nu;	C00205		30212
Light	RXN-5285	CHLOROPHYLL-SYN	right	h&nu;	C00205		30212
Light	RXN-15479	PWY-101	right	h&nu;	C00205		30212
DIVINYL-PROTOCHLOROPHYLLIDE-A	RXN-5284	CHLOROPHYLL-SYN	right	3,8-divinyl protochlorophyllide a	C11831	122706273	58632
DIVINYL-PROTOCHLOROPHYLLIDE-A	RXN-5285	CHLOROPHYLL-SYN	right	3,8-divinyl protochlorophyllide a	C11831	122706273	58632
MG-PROTOPORPHYRIN-MONOMETHYL-ESTER	RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN	CHLOROPHYLL-SYN	right	magnesium-protoporphyrin IX 13-monomethyl ester	C04536	44229200	60491
MG-PROTOPORPHYRIN-MONOMETHYL-ESTER	RXN-5282	CHLOROPHYLL-SYN	left	magnesium-protoporphyrin IX 13-monomethyl ester	C04536	44229200	60491
13-HYDROXY-MAGNESIUM-PROTOPORP	RXN-5282	CHLOROPHYLL-SYN	right	13 1 -hydroxy-magnesium-protoporphyrin IX 13-monomethyl ester	C11829	44229246	60489
13-HYDROXY-MAGNESIUM-PROTOPORP	RXN-5283	CHLOROPHYLL-SYN	left	13 1 -hydroxy-magnesium-protoporphyrin IX 13-monomethyl ester	C11829	44229246	60489
131-OXO-MAGNESIUM-PROTOPORPHYRIN-IX-13-M	RXN-5283	CHLOROPHYLL-SYN	right	13 1 -oxo-magnesium-protoporphyrin IX 13-monomethyl ester	C11830	44229101	60490
131-OXO-MAGNESIUM-PROTOPORPHYRIN-IX-13-M	RXN-5284	CHLOROPHYLL-SYN	left	13 1 -oxo-magnesium-protoporphyrin IX 13-monomethyl ester	C11830	44229101	60490
PROTOPORPHYRINOGEN	PROTOPORGENOXI-RXN	HEME-BIOSYNTHESIS-II	left	protoporphyrinogen IX	C01079	20849104	57307
PROTOPORPHYRINOGEN	RXN0-1461	HEME-BIOSYNTHESIS-II	right	protoporphyrinogen IX	C01079	20849104	57307
PROTOPORPHYRINOGEN	RXN0-1461	CHLOROPHYLL-SYN	right	protoporphyrinogen IX	C01079	20849104	57307
PROTOPORPHYRINOGEN	PROTOPORGENOXI-RXN	CHLOROPHYLL-SYN	left	protoporphyrinogen IX	C01079	20849104	57307
COPROPORPHYRINOGEN_III	UROGENDECARBOX-RXN	CHLOROPHYLL-SYN	right	coproporphyrinogen III	C03263	20849114	57309
COPROPORPHYRINOGEN_III	UROGENDECARBOX-RXN	HEME-BIOSYNTHESIS-II	right	coproporphyrinogen III	C03263	20849114	57309
COPROPORPHYRINOGEN_III	RXN0-1461	HEME-BIOSYNTHESIS-II	left	coproporphyrinogen III	C03263	20849114	57309
COPROPORPHYRINOGEN_III	RXN0-1461	CHLOROPHYLL-SYN	left	coproporphyrinogen III	C03263	20849114	57309
MG-PROTOPORPHYRIN	RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN	CHLOROPHYLL-SYN	left	Mg-protoporphyrin IX	C03516	44229120	60492
MG-PROTOPORPHYRIN	RXN1F-20	CHLOROPHYLL-SYN	right	Mg-protoporphyrin IX	C03516	44229120	60492
PROTOPORPHYRIN_IX	RXN1F-20	CHLOROPHYLL-SYN	left	protoporphyrin IX	C02191	3794562	57306
PROTOPORPHYRIN_IX	PROTOPORGENOXI-RXN	HEME-BIOSYNTHESIS-II	right	protoporphyrin IX	C02191	3794562	57306
PROTOPORPHYRIN_IX	PROTOPORGENOXI-RXN	CHLOROPHYLL-SYN	right	protoporphyrin IX	C02191	3794562	57306
PROTOPORPHYRIN_IX	PROTOHEMEFERROCHELAT-RXN	HEME-BIOSYNTHESIS-II	right	protoporphyrin IX	C02191	3794562	57306
N-ACETYL-D-GLUCOSAMINE-1-P	PHOSACETYLGLUCOSAMINEMUT-RXN	UDPNACETYLGALSYN-PWY	right	N -acetyl-alpha-D-glucosamine 1-phosphate	C04256	25243937	57776
N-ACETYL-D-GLUCOSAMINE-1-P	NAG1P-URIDYLTRANS-RXN	UDPNACETYLGALSYN-PWY	left	N -acetyl-alpha-D-glucosamine 1-phosphate	C04256	25243937	57776
N-ACETYL-D-GLUCOSAMINE-6-P	PHOSACETYLGLUCOSAMINEMUT-RXN	UDPNACETYLGALSYN-PWY	left	N -acetyl-D-glucosamine 6-phosphate	C00357	25243963	57513
N-ACETYL-D-GLUCOSAMINE-6-P	GLUCOSAMINEPNACETYLTRANS-RXN	UDPNACETYLGALSYN-PWY	right	N -acetyl-D-glucosamine 6-phosphate	C00357	25243963	57513
D-GLUCOSAMINE-6-P	GLUCOSAMINEPNACETYLTRANS-RXN	UDPNACETYLGALSYN-PWY	left	D-glucosamine 6-phosphate	C00352	45266742	58725
D-GLUCOSAMINE-6-P	L-GLN-FRUCT-6-P-AMINOTRANS-RXN	UDPNACETYLGALSYN-PWY	right	D-glucosamine 6-phosphate	C00352	45266742	58725
CPD-11504	RXN-10685	PWY-6294	right	beta-selinene	C09723	442393	10443
CPD-21652	RXN-8587	PWY-6294	right	alpha-selinene	C22044	10856614	59961
CPD-12630	RXN-11660	PWY-7468	right	benzoyl-beta-D-glucopyranose		12314096	141410
1-2-DIPALMITOYLPHOSPHATIDYLCHOLINE	RXN-15066	PWY-7416	right	1,2-dipalmitoyl- sn -glycero-3-phosphocholine	D03585	452110	72999
1-2-DIPALMITOYLPHOSPHATIDYLCHOLINE	RXN-15065	PWY-7416	left	1,2-dipalmitoyl- sn -glycero-3-phosphocholine	D03585	452110	72999
CPD-8343	RXN-15065	PWY-7416	right	1-palmitoyl- sn -glycero-3-phosphocholine	C04102	460602	72998
CPD-8343	RXN-15066	PWY-7416	left	1-palmitoyl- sn -glycero-3-phosphocholine	C04102	460602	72998
MANNOSE-1P	PHOSMANMUT-RXN	PWY-5659	left	alpha-D-mannose 1-phosphate	C00636	25245607	58409
MANNOSE-1P	2.7.7.13-RXN	PWY-5659	left	alpha-D-mannose 1-phosphate	C00636	25245607	58409
CPD-12727	RXN-14239	PWY-7213	left	wogonin	C10197	5281703	10043
CPD-12727	RXN-14060	PWY-7213	left	wogonin	C10197	5281703	10043
CPD-12727	RXN-14062	PWY-7213	right	wogonin	C10197	5281703	10043
CPD-15175	RXN-14239	PWY-7213	right	wogonin 7- O -beta- D -glucoside		51136398	182558
CPD-12728	RXN-14062	PWY-7213	left	wogonin 7-O-beta-D-glucuronate		35755714	61285
CPD-12728	RXN-14060	PWY-7213	right	wogonin 7-O-beta-D-glucuronate		35755714	61285
biotin-L-lysine-in-BCCP-dimers	RXN-7101	PWY0-1264	right	a [biotin carboxyl-carrier-protein dimer]- N 6 -biotinyl-L-lysine			
biotin-L-lysine-in-BCCP-dimers	BIOTIN-CARBOXYL-RXN	PWY0-1264	left	a [biotin carboxyl-carrier-protein dimer]- N 6 -biotinyl-L-lysine			
biotin-L-lysine-in-BCCP-dimers	RXN0-5055	PWY-4381	right	a [biotin carboxyl-carrier-protein dimer]- N 6 -biotinyl-L-lysine			
biotin-L-lysine-in-BCCP-dimers	RXN0-5055	PWY0-1264	right	a [biotin carboxyl-carrier-protein dimer]- N 6 -biotinyl-L-lysine			
carboxybiotin-L-lysine-in-BCCP-dimers	RXN0-5055	PWY-4381	left	a [carboxyl-carrier protein dimer]- N 6 -carboxybiotinyl-L-lysine			
carboxybiotin-L-lysine-in-BCCP-dimers	BIOTIN-CARBOXYL-RXN	PWY0-1264	right	a [carboxyl-carrier protein dimer]- N 6 -carboxybiotinyl-L-lysine			
carboxybiotin-L-lysine-in-BCCP-dimers	RXN0-5055	PWY0-1264	left	a [carboxyl-carrier protein dimer]- N 6 -carboxybiotinyl-L-lysine			
CPD-9006	RXN-11527	PWY-5733	right	(+)-germacrene A	C16141	135397957	41595
CPD-9370	RXN-8939	PWY-5733	right	(+)-germacrene D	C19619	6436582	49045
CPD-8746	RXN-8562	PWY-5733	right	(-)-germacrene D	C16142	5317570	49044
CPD-8745	RXN-8561	PWY-5733	right	germacrene C	C19747	25244915	61478
CPD-8744	RXN-8553	PWY-5733	right	( E,E )-germacrene B	C09672	5281519	5337
CPD-15717	RXN-15909	PWY-842	right	beta-maltose	C01971	6255	18147
CPD-8232	RXN-8432	PWY-6275	right	(-)-beta-elemene	C17094	6918391	62855
CPD-8233	RXN-8415	PWY-6275	right	alpha-humulene	C09684	5281520	5768
CPD-8230	RXN-8414	PWY-6275	right	(-)-beta-caryophyllene	C09629	5281515	10357
XANTHOSINE	RXN0-363	PWY-6596	left	xanthosine	C01762	64959	18107
XANTHOSINE	RXN0-363	PWY-6607	left	xanthosine	C01762	64959	18107
XANTHOSINE	GUANOSINE-DEAMINASE-RXN	PWY-6607	right	xanthosine	C01762	64959	18107
XANTHOSINE	XMPXAN-RXN	PWY-6596	right	xanthosine	C01762	64959	18107
CPD-4143	RXN-20132	PWY-2541	left	sitosterol	C01753	222284	176889
CPD-4143	RXN-4243	PWY-2541	left	sitosterol	C01753	222284	176889
CPD-4127	RXN-4210	PWY-2541	left	isofucosterol	C08821	5281326	28604
CPD-4127	RXN-20132	PWY-2541	right	isofucosterol	C08821	5281326	28604
CPD-8134	RXN-22207	PWY-2541	left	24- epi -campesterol		5283637	19809
CPD-8134	RXN-8352	PWY-2541	left	24- epi -campesterol		5283637	19809
CPD-706	RXN-20131	PWY-2541	right	chalinasterol	C15781	92113	19812
CPD-706	RXN-707	PWY-2541	left	chalinasterol	C15781	92113	19812
CPD-706	RXN-22207	PWY-2541	right	chalinasterol	C15781	92113	19812
CPD-12914	RXN-11938	PWY-2541	left	(24 Z )-4alpha-carboxy-stigmasta-7,24(24 1 )-dien-3beta-ol		102515427	142919
CPD-12914	RXN-19723	PWY-2541	right	(24 Z )-4alpha-carboxy-stigmasta-7,24(24 1 )-dien-3beta-ol		102515427	142919
CPD-4124	RXN-19723	PWY-2541	left	(24 Z )-24-ethylidenelophenol	C11523	9548595	33203
CPD-4124	2.1.1.143-RXN	PWY-2541	right	(24 Z )-24-ethylidenelophenol	C11523	9548595	33203
CPD-12909	RXN-19724	PWY-2541	right	4alpha-carboxy-ergosta-7,24(24 1 )-dien-3beta-ol		102515460	142850
CPD-12909	RXN-11933	PWY-2541	left	4alpha-carboxy-ergosta-7,24(24 1 )-dien-3beta-ol		102515460	142850
CPD-4101	RXN-19724	PWY-2541	left	24-methylidenelophenol	C11522	5283640	29107
CPD-4101	RXN-4161	PWY-2541	left	24-methylidenelophenol	C11522	5283640	29107
CPD-4101	2.1.1.143-RXN	PWY-2541	left	24-methylidenelophenol	C11522	5283640	29107
ALPHA-METHYL-5-ALPHA-ERGOSTA	RXN-4144	PWY-2541	right	4alpha-methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol	C11508	443237	30109
ALPHA-METHYL-5-ALPHA-ERGOSTA	1.14.13.70-RXN	PWY-2541	right	4alpha-methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol	C11508	443237	30109
OBTUSIFOLIOL	1.14.13.70-RXN	PWY-2541	left	obtusifoliol	C01943	65252	17791
OBTUSIFOLIOL	CYCLOEUCALENOL-CYCLOISOMERASE-RXN	PWY-2541	right	obtusifoliol	C01943	65252	17791
CPD-696	RXN-19720	PWY-2541	left	24-methylenecycloartanol	C08830	94204	1307
CPD-696	RXN-4021	PWY-2541	right	24-methylenecycloartanol	C08830	94204	1307
CPD-12867	RXN-11928	PWY-2541	left	4alpha-carboxy-4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-ergost-24(24 1 )-en-3beta-ol		137333860	142916
CPD-12867	RXN-19720	PWY-2541	right	4alpha-carboxy-4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-ergost-24(24 1 )-en-3beta-ol		137333860	142916
EPISTEROL	RXN3O-218	PWY-2541	left	episterol	C15777	5283662	23929;50586
EPISTEROL	RXN-11934	PWY-2541	right	episterol	C15777	5283662	23929;50586
CPD-700	RXN-707	PWY-2541	right	ergosta-5,7,24(28)-trien-3beta-ol	C15780	10894570	52972
CPD-700	RXN3O-218	PWY-2541	right	ergosta-5,7,24(28)-trien-3beta-ol	C15780	10894570	52972
CPD-12915	RXN-11939	PWY-2541	right	avenastenone	C22123	102515167	182502
CPD-12915	RXN-11938	PWY-2541	right	avenastenone	C22123	102515167	182502
CPD-4125	RXN-11939	PWY-2541	left	avenasterol	C15782	12795736	80096
CPD-4125	RXN-4209	PWY-2541	left	avenasterol	C15782	12795736	80096
CPD-12910	RXN-11933	PWY-2541	right	episterone	C22122	14826704	182761
CPD-12910	RXN-11934	PWY-2541	left	episterone	C22122	14826704	182761
